ALFA ROMEO,,48,48,,,0,0,48,48
ASTON MARTIN,,3,3,,,0,0,3,3
AUDI,,"1,961","1,961",,,0,0,"1,961","1,961"
BENTLEY,,0,0,,,0,0,0,0
BMW,,"2,640","2,640",,,0,0,"2,640","2,640"
CHERY,,25,25,,,0,0,25,25
CITROEN,,"1,613","1,613",131,690,821,131,"2,303","2,434"
DACIA,,"3,799","3,799",,429,429,0,"4,228","4,228"
DS,,14,14,,,0,0,14,14
FERRARI,,1,1,,,0,0,1,1
FIAT,"4,730",232,"4,962","4,107",417,"4,524","8,837",649,"9,486"
FORD,515,"4,439","4,954","5,757",596,"6,353","6,272","5,035","11,307"
GEELY,,,0,,,0,0,0,0
HONDA,813,617,"1,430",,,0,813,617,"1,430"
HYUNDAI,"1,747","2,296","4,043",,158,158,"1,747","2,454","4,201"
INFINITI,,23,23,,,0,0,23,23
ISUZU,,,0,100,32,132,100,32,132
IVECO,,,0,,172,172,0,172,172
JAGUAR,,48,48,,,0,0,48,48
JEEP,,218,218,,,0,0,218,218
KARSAN,,,0,149,,149,149,0,149
KIA,,"1,281","1,281",,419,419,0,"1,700","1,700"
LAMBORGHINI,,1,1,,,0,0,1,1
LANCIA,,0,0,,,0,0,0,0
LAND ROVER,,201,201,,,0,0,201,201
LEXUS,,3,3,,,0,0,3,3
MASERATI,,6,6,,,0,0,6,6
MAZDA,,137,137,,,0,0,137,137
MERCEDES-BENZ,,"3,786","3,786",,760,760,0,"4,546","4,546"
MINI,,143,143,,,0,0,143,143
MITSUBISHI,,57,57,48,385,433,48,442,490
NISSAN,,"2,584","2,584",,121,121,0,"2,705","2,705"
OPEL,,"5,809","5,809",,,0,0,"5,809","5,809"
OTOKAR,,,0,0,,0,0,0,0
PEUGEOT,,"2,099","2,099",181,"1,183","1,364",181,"3,282","3,463"
PORSCHE,,68,68,,,0,0,68,68
PROTON,,0,0,,0,0,0,0,0
RENAULT,"6,912","3,759","10,671",,"1,333","1,333","6,912","5,092","12,004"
SEAT,,"1,929","1,929",,,0,0,"1,929","1,929"
SKODA,,"2,865","2,865",,,0,0,"2,865","2,865"
SMART,,12,12,,,0,0,12,12
SSANGYONG,,70,70,,38,38,0,108,108
SUBARU,,122,122,,,0,0,122,122
SUZUKI,,422,422,,,0,0,422,422
TATA,,0,0,,0,0,0,0,0
TOYOTA,"2,124",913,"3,037",,378,378,"2,124","1,291","3,415"
VOLKSWAGEN,,"9,561","9,561",,"2,845","2,845",0,"12,406","12,406"
VOLVO,,465,465,,,0,0,465,465
