ALFA ROMEO,,31,31,,,0,0,31,31
ASTON MARTIN,,3,3,,,0,0,3,3
AUDI,,903,903,,,0,0,903,903
BENTLEY,,,0,,,0,0,0,0
BMW,,"2,230","2,230",,,0,0,"2,230","2,230"
CHERY,,1,1,,,0,0,1,1
CITROEN,,"1,080","1,080",131,592,723,131,"1,672","1,803"
DACIA,,"3,120","3,120",,389,389,0,"3,509","3,509"
DS,,34,34,,,0,0,34,34
FERRARI,,0,0,,,0,0,0,0
FIAT,"3,063",262,"3,325","3,951",444,"4,395","7,014",706,"7,720"
FORD,385,"2,294","2,679","4,449",487,"4,936","4,834","2,781","7,615"
GEELY,,,0,,,0,0,0,0
HONDA,381,777,"1,158",,,0,381,777,"1,158"
HYUNDAI,"1,492","1,890","3,382",,240,240,"1,492","2,130","3,622"
INFINITI,,7,7,,,0,0,7,7
ISUZU,,,0,125,53,178,125,53,178
IVECO,,,0,,142,142,0,142,142
JAGUAR,,41,41,,,0,0,41,41
JEEP,,152,152,,,0,0,152,152
KARSAN,,,0,122,,122,122,0,122
KIA,,"1,378","1,378",,354,354,0,"1,732","1,732"
LAMBORGHINI,,3,3,,,0,0,3,3
LANCIA,,0,0,,,0,0,0,0
LAND ROVER,,215,215,,,0,0,215,215
LEXUS,,5,5,,,0,0,5,5
MASERATI,,5,5,,,0,0,5,5
MAZDA,,84,84,,,0,0,84,84
MERCEDES-BENZ,,"2,456","2,456",,485,485,0,"2,941","2,941"
MINI,,123,123,,,0,0,123,123
MITSUBISHI,,61,61,35,352,387,35,413,448
NISSAN,,"2,183","2,183",,91,91,0,"2,274","2,274"
OPEL,,"4,116","4,116",,,0,0,"4,116","4,116"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,"1,601","1,601",154,819,973,154,"2,420","2,574"
PORSCHE,,59,59,,,0,0,59,59
PROTON,,0,0,,0,0,0,0,0
RENAULT,"2,516","4,073","6,589",,864,864,"2,516","4,937","7,453"
SEAT,,"1,943","1,943",,,0,0,"1,943","1,943"
SKODA,,"2,357","2,357",,,0,0,"2,357","2,357"
SMART,,6,6,,,0,0,6,6
SSANGYONG,,55,55,,22,22,0,77,77
SUBARU,,103,103,,,0,0,103,103
SUZUKI,,370,370,,,0,0,370,370
TATA,,,0,,,0,0,0,0
TOYOTA,"2,374","1,104","3,478",,549,549,"2,374","1,653","4,027"
VOLKSWAGEN,,"8,438","8,438",,"2,729","2,729",0,"11,167","11,167"
VOLVO,,203,203,,,0,0,203,203
