ALFA ROMEO,,59,59,,,0,0,59,59
ASTON MARTIN,,3,3,,,0,0,3,3
AUDI,,"1,287","1,287",,,0,0,"1,287","1,287"
BENTLEY,,0,0,,,0,0,0,0
BMW,,"1,346","1,346",,,0,0,"1,346","1,346"
CHERY,,0,0,,,0,0,0,0
CITROEN,,"1,765","1,765",1,424,425,1,"2,189","2,190"
DACIA,,"3,534","3,534",,523,523,0,"4,057","4,057"
DS,,1,1,,,0,0,1,1
FERRARI,,3,3,,,0,0,3,3
FIAT,"4,393",229,"4,622","4,271",490,"4,761","8,664",719,"9,383"
FORD,287,"2,760","3,047","4,799",371,"5,170","5,086","3,131","8,217"
GEELY,,,0,,,0,0,0,0
HONDA,"2,296",642,"2,938",,,0,"2,296",642,"2,938"
HYUNDAI,"1,743","2,563","4,306",,242,242,"1,743","2,805","4,548"
INFINITI,,8,8,,,0,0,8,8
ISUZU,,,0,164,9,173,164,9,173
IVECO,,,0,,250,250,0,250,250
JAGUAR,,23,23,,,0,0,23,23
JEEP,,162,162,,,0,0,162,162
KARSAN,,,0,93,,93,93,0,93
KIA,,630,630,,384,384,0,"1,014","1,014"
LAMBORGHINI,,0,0,,,0,0,0,0
LAND ROVER,,104,104,,,0,0,104,104
LEXUS,,6,6,,,0,0,6,6
MASERATI,,3,3,,,0,0,3,3
MAZDA,,109,109,,,0,0,109,109
MERCEDES-BENZ,,"2,308","2,308",,687,687,0,"2,995","2,995"
MINI,,82,82,,,0,0,82,82
MITSUBISHI,,50,50,65,127,192,65,177,242
NISSAN,,"2,083","2,083",,337,337,0,"2,420","2,420"
OPEL,,"4,014","4,014",,,0,0,"4,014","4,014"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,"2,139","2,139",1,990,991,1,"3,129","3,130"
PORSCHE,,61,61,,,0,0,61,61
RENAULT,"5,718","3,148","8,866",,"1,327","1,327","5,718","4,475","10,193"
SEAT,,"1,103","1,103",,,0,0,"1,103","1,103"
SKODA,,"1,335","1,335",,,0,0,"1,335","1,335"
SMART,,20,20,,,0,0,20,20
SSANGYONG,,32,32,,21,21,0,53,53
SUBARU,,195,195,,,0,0,195,195
SUZUKI,,260,260,,,0,0,260,260
TOYOTA,"1,712",439,"2,151",,489,489,"1,712",928,"2,640"
VOLKSWAGEN,,"6,729","6,729",,"2,121","2,121",0,"8,850","8,850"
VOLVO,,232,232,,,0,0,232,232
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
