ALFA ROMEO,,32,32,,,0,0,32,32
ASTON MARTIN,,3,3,,,0,0,3,3
AUDI,,832,832,,,0,0,832,832
BENTLEY,,,0,,,0,0,0,0
BMW,,871,871,,,0,0,871,871
CITROEN,,423,423,,181,181,0,604,604
DACIA,,"1,765","1,765",,296,296,0,"2,061","2,061"
DS,,8,8,,,0,0,8,8
FERRARI,,2,2,,,0,0,2,2
FIAT,"6,451",65,"6,516","1,540",117,"1,657","7,991",182,"8,173"
FORD,158,"1,452","1,610","4,099",177,"4,276","4,257","1,629","5,886"
HONDA,"1,308",253,"1,561",,,0,"1,308",253,"1,561"
HYUNDAI,371,"1,508","1,879",,121,121,371,"1,629","2,000"
INFINITI,,0,0,,,0,0,0,0
ISUZU,,,0,77,23,100,77,23,100
IVECO,,,0,,115,115,0,115,115
JAGUAR,,20,20,,,0,0,20,20
JEEP,,225,225,,,0,0,225,225
KARSAN,,,0,85,,85,85,0,85
KIA,,534,534,,189,189,0,723,723
LAMBORGHINI,,,0,,,0,0,0,0
LAND ROVER,,63,63,,,0,0,63,63
LEXUS,,2,2,,,0,0,2,2
MASERATI,,2,2,,,0,0,2,2
MAZDA,,15,15,,,0,0,15,15
MERCEDES-BENZ,,"1,005","1,005",,628,628,0,"1,633","1,633"
MINI,,176,176,,,0,0,176,176
MITSUBISHI,,41,41,0,69,69,0,110,110
NISSAN,,"1,662","1,662",,150,150,0,"1,812","1,812"
OPEL,,"1,684","1,684",,43,43,0,"1,727","1,727"
PEUGEOT,,"2,287","2,287",,819,819,0,"3,106","3,106"
PORSCHE,,27,27,,,0,0,27,27
RENAULT,"6,294",822,"7,116",,741,741,"6,294","1,563","7,857"
SEAT,,515,515,,,0,0,515,515
SKODA,,"1,414","1,414",,,0,0,"1,414","1,414"
SMART,,6,6,,,0,0,6,6
SSANGYONG,,14,14,,15,15,0,29,29
SUBARU,,76,76,,,0,0,76,76
SUZUKI,,236,236,,,0,0,236,236
TOYOTA,"2,012",132,"2,144",,91,91,"2,012",223,"2,235"
VOLKSWAGEN,,"3,528","3,528",,"1,017","1,017",0,"4,545","4,545"
VOLVO,,334,334,,,0,0,334,334
