ALFA ROMEO,,68,68,,,0,0,68,68
ASTON MARTIN,,4,4,,,0,0,4,4
AUDI,,"2,352","2,352",,,0,0,"2,352","2,352"
BENTLEY,,1,1,,,0,0,1,1
BMW,,"3,174","3,174",,,0,0,"3,174","3,174"
CHERY,,22,22,,,0,0,22,22
CITROEN,,"1,929","1,929",99,398,497,99,"2,327","2,426"
DACIA,,"4,179","4,179",,572,572,0,"4,751","4,751"
DS,,24,24,,,0,0,24,24
FERRARI,,3,3,,,0,0,3,3
FIAT,"4,299",266,"4,565","4,728",343,"5,071","9,027",609,"9,636"
FORD,730,"3,231","3,961","5,662",428,"6,090","6,392","3,659","10,051"
GEELY,,,0,,,0,0,0,0
HONDA,720,629,"1,349",,,0,720,629,"1,349"
HYUNDAI,"1,917","2,649","4,566",,186,186,"1,917","2,835","4,752"
INFINITI,,6,6,,,0,0,6,6
ISUZU,,,0,197,23,220,197,23,220
IVECO,,,0,,246,246,0,246,246
JAGUAR,,33,33,,,0,0,33,33
JEEP,,187,187,,,0,0,187,187
KARSAN,,,0,144,,144,144,0,144
KIA,,979,979,,464,464,0,"1,443","1,443"
LAMBORGHINI,,0,0,,,0,0,0,0
LANCIA,,0,0,,,0,0,0,0
LAND ROVER,,200,200,,,0,0,200,200
LEXUS,,2,2,,,0,0,2,2
MASERATI,,3,3,,,0,0,3,3
MAZDA,,171,171,,,0,0,171,171
MERCEDES-BENZ,,"3,080","3,080",,684,684,0,"3,764","3,764"
MINI,,161,161,,,0,0,161,161
MITSUBISHI,,79,79,28,220,248,28,299,327
NISSAN,,"2,546","2,546",,92,92,0,"2,638","2,638"
OPEL,,"5,754","5,754",,,0,0,"5,754","5,754"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,"2,349","2,349",141,532,673,141,"2,881","3,022"
PORSCHE,,61,61,,,0,0,61,61
PROTON,,12,12,,0,0,0,12,12
RENAULT,"7,292","3,983","11,275",,"1,466","1,466","7,292","5,449","12,741"
SEAT,,"1,726","1,726",,,0,0,"1,726","1,726"
SKODA,,"2,787","2,787",,,0,0,"2,787","2,787"
SMART,,24,24,,,0,0,24,24
SSANGYONG,,76,76,,31,31,0,107,107
SUBARU,,165,165,,,0,0,165,165
SUZUKI,,332,332,,,0,0,332,332
TATA,,,0,,,0,0,0,0
TOYOTA,"4,478","1,040","5,518",,549,549,"4,478","1,589","6,067"
VOLKSWAGEN,,"9,597","9,597",,"2,839","2,839",0,"12,436","12,436"
VOLVO,,512,512,,,0,0,512,512
