ALFA ROMEO,,12,12,,,0,0,12,12
ASTON MART?N,,2,2,,,0,0,2,2
AUDI,,911,911,,,0,0,911,911
BENTLEY,,,0,,,0,0,0,0
BMW,,496,496,,,0,0,496,496
CHERY,,30,30,,,0,0,30,30
CITROEN,,394,394,41,207,248,41,601,642
DACIA,,"1,235","1,235",,221,221,0,"1,456","1,456"
DS,,8,8,,,0,0,8,8
FERRARI,,3,3,,,0,0,3,3
FIAT,"1,465",162,"1,627","1,944",272,"2,216","3,409",434,"3,843"
FORD,349,972,"1,321","2,364",85,"2,449","2,713","1,057","3,770"
GEELY,,,0,,,0,0,0,0
HONDA,371,366,737,,,0,371,366,737
HYUNDAI,"1,082","1,148","2,230",,71,71,"1,082","1,219","2,301"
INFINITI,,0,0,,,0,0,0,0
ISUZU,,,0,206,57,263,206,57,263
IVECO,,,0,,88,88,0,88,88
JAGUAR,,20,20,,,0,0,20,20
JEEP,,92,92,,,0,0,92,92
KARSAN,,,0,131,,131,131,0,131
KIA,,263,263,,155,155,0,418,418
LAMBORGHINI,,,0,,,0,0,0,0
LANCIA,,0,0,,,0,0,0,0
LAND ROVER,,46,46,,,0,0,46,46
LEXUS,,0,0,,,0,0,0,0
MASERATI,,1,1,,,0,0,1,1
MAZDA,,50,50,,,0,0,50,50
MERCEDES-BENZ,,"1,091","1,091",,360,360,0,"1,451","1,451"
MINI,,101,101,,,0,0,101,101
MITSUBISHI,,39,39,25,324,349,25,363,388
NISSAN,,971,971,,0,0,0,971,971
OPEL,,"1,263","1,263",,,0,0,"1,263","1,263"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,540,540,104,467,571,104,"1,007","1,111"
PORSCHE,,55,55,,,0,0,55,55
PROTON,,10,10,,0,0,0,10,10
RENAULT,"2,810","1,258","4,068",,451,451,"2,810","1,709","4,519"
SEAT,,502,502,,,0,0,502,502
SKODA,,715,715,,,0,0,715,715
SMART,,0,0,,,0,0,0,0
SSANGYONG,,19,19,,3,3,0,22,22
SUBARU,,73,73,,,0,0,73,73
SUZUKI,,7,7,,,0,0,7,7
TATA,,0,0,,9,9,0,9,9
TOYOTA,"1,298",149,"1,447",,34,34,"1,298",183,"1,481"
VOLKSWAGEN,,"2,792","2,792",,"1,736","1,736",0,"4,528","4,528"
VOLVO,,187,187,,,0,0,187,187
