ALFA ROMEO,,17,17,,,0,0,17,17
ASTON MARTIN,,1,1,,,0,0,1,1
AUDI,,625,625,,,0,0,625,625
BENTLEY,,1,1,,,0,0,1,1
BMW,,570,570,,,0,0,570,570
CHERY,,0,0,,,0,0,0,0
CITROEN,,515,515,3,438,441,3,953,956
DACIA,,"1,471","1,471",,235,235,0,"1,706","1,706"
DS,,9,9,,,0,0,9,9
FERRARI,,0,0,,,0,0,0,0
FIAT,"1,515",106,"1,621","1,988",257,"2,245","3,503",363,"3,866"
FORD,358,"1,175","1,533","2,728",250,"2,978","3,086","1,425","4,511"
GEELY,,,0,,,0,0,0,0
HONDA,"1,111",206,"1,317",,,0,"1,111",206,"1,317"
HYUNDAI,810,"1,413","2,223",,134,134,810,"1,547","2,357"
INFINITI,,6,6,,,0,0,6,6
ISUZU,,,0,161,12,173,161,12,173
IVECO,,,0,,146,146,0,146,146
JAGUAR,,6,6,,,0,0,6,6
JEEP,,111,111,,,0,0,111,111
KARSAN,,,0,82,,82,82,0,82
KIA,,426,426,,193,193,0,619,619
LAMBORGHINI,,0,0,,,0,0,0,0
LAND ROVER,,34,34,,,0,0,34,34
LEXUS,,16,16,,,0,0,16,16
MASERATI,,2,2,,,0,0,2,2
MAZDA,,54,54,,,0,0,54,54
MERCEDES-BENZ,,499,499,,343,343,0,842,842
MINI,,55,55,,,0,0,55,55
MITSUBISHI,,28,28,17,173,190,17,201,218
NISSAN,,"1,154","1,154",,167,167,0,"1,321","1,321"
OPEL,,"1,577","1,577",,,0,0,"1,577","1,577"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,637,637,11,157,168,11,794,805
PORSCHE,,66,66,,,0,0,66,66
RENAULT,"3,511",844,"4,355",,519,519,"3,511","1,363","4,874"
SEAT,,536,536,,,0,0,536,536
SKODA,,925,925,,,0,0,925,925
SMART,,2,2,,,0,0,2,2
SSANGYONG,,10,10,,9,9,0,19,19
SUBARU,,67,67,,,0,0,67,67
SUZUKI,,79,79,,,0,0,79,79
TOYOTA,"1,488",439,"1,927",,356,356,"1,488",795,"2,283"
VOLKSWAGEN,,"3,059","3,059",,"1,255","1,255",0,"4,314","4,314"
VOLVO,,155,155,,,0,0,155,155
